,customerID,platform,content type,premium content,Customer Longevity,Subscription Type ,Contract Amount,Contract Term,IssueType,platform,appVersion,Upgradable,Status,profile ID,Subscribed,Video resolution,ApplicationVersion,PremiumContentType,VideoType,DRM,CDN,Platform
113,8201-AAXCB,sony liv,Comedy,NO,2 Years,3 Months,350.0,1 Month,Multiple user accounts,Jio Tv,Xcode 14.1,NO,ACTIVE,114.0,False,720p,1.2000000000000002,No,Series,PlayReady,Akamai,FireTV
114,6919-ELBGL,hotstar,Drama,YES,1 Years,1 Months,950.0,6 Months,Response Time in different networks,HBO Max,Android 11,YES,INACTIVE,115.0,False,720p,3.0000000000000018,No,Documentary,Widevine,Cloudfront,Browser
115,0530-IJVDB,hotstar,Horror,YES,1 Years,1 Months,650.0,3 Months,Security and anti-piracy,Airtel Xstream,Android TV 12.3.2,YES,INACTIVE,116.0,True,480p,1.5000000000000004,Yes,Documentary,PlayReady,Cloudfront,FireTV
116,5047-LHVLY,hotstar,Drama|Romance,YES,3 Years,6 Months,650.0,3 Months,Multiple user accounts,Mx Player,None,YES,ACTIVE,117.0,False,720p,4.500000000000004,No,Movie,PlayReady,Akamai,Android
117,8404-FYDIB,sony liv,(no genres listed),NO,3 Years,6 Months,950.0,6 Months,Response Time in different networks,Jio Tv,FireOS 7.6.1.3,NO,INACTIVE,118.0,True,480p,1.8000000000000007,No,Movie,Widevine,Akamai,Browser
118,3415-TAILE,sony liv,Drama,NO,4 Years,12 Months,1500.0,12 Months,Better user interface and workability,Zee5,Windows 10,NO,ACTIVE,119.0,True,2K,4.700000000000003,No,Series,PlayReady,Akamai,iOS
119,2819-GWENI,sony liv,Children|Drama,NO,3 Years,6 Months,950.0,6 Months,Device/Browser Compatibility,Peacock,Extension 6.5,NO,INACTIVE,120.0,True,480p,5.900000000000004,Yes,Series,PlayReady,Cloudfront,iOS
120,6164-HXUGH,hotstar,Action|Comedy,YES,2 Years,3 Months,1500.0,12 Months,Device/Browser Compatibility,ShemarooMe,macOS Ventura 13.0.1,YES,ACTIVE,121.0,False,720p,1.6000000000000003,Yes,Series,PlayReady,Cloudfront,iOS
121,6762-QVYJO,sony liv,Action|Adventure|Drama|Romance|War,NO,2 Years,3 Months,350.0,1 Month,Functionalities and features of the app,Voot,Xcode 14.1,NO,ACTIVE,122.0,False,720p,1.0,Yes,Series,PlayReady,Cloudfront,iOS
122,5046-NUHWD,sony liv,Action|Adventure|Drama,NO,2 Years,3 Months,1500.0,12 Months,Device/Browser Compatibility,Amazon Prime Video,Android 11,NO,INACTIVE,123.0,True,4K,1.5000000000000004,No,Movie,Widevine,Cloudfront,Android
123,0106-GHRQR,hotstar,Horror|Mystery,YES,4 Years,12 Months,350.0,1 Month,Personalized suggestions and recommendations for content,HBO Max,Android TV 12.3.2,YES,ACTIVE,124.0,False,1080p,4.900000000000004,Yes,Movie,PlayReady,Akamai,Browser
124,8374-XGEJJ,hotstar,Action|Adventure|Animation|Fantasy,YES,3 Years,6 Months,350.0,1 Month,Offline content,HBO Max,None,YES,ACTIVE,125.0,False,480p,6.800000000000005,Yes,Series,Widevine,Cloudfront,Browser
125,2546-KZAAT,hotstar,Documentary,YES,2 Years,3 Months,950.0,6 Months,Personalized suggestions and recommendations for content,Hulu,FireOS 7.6.1.3,YES,INACTIVE,126.0,True,480p,2.000000000000001,No,Documentary,Widevine,Cloudfront,FireTV
126,7569-NMZYQ,sony liv,Comedy,NO,2 Years,3 Months,650.0,3 Months,Device/Browser Compatibility,Netflix,Windows 10,NO,INACTIVE,127.0,False,480p,6.700000000000005,Yes,Documentary,PlayReady,Akamai,Android
127,3279-DYZQM,sony liv,Documentary,NO,2 Years,3 Months,1500.0,12 Months,Offline content,Sonyliv,Extension 6.5,NO,INACTIVE,128.0,False,1080p,3.4000000000000017,No,Movie,Widevine,Cloudfront,Browser
128,0374-FIUCA,sony liv,Drama,NO,2 Years,3 Months,950.0,6 Months,Customer Support,Peacock,macOS Ventura 13.0.1,NO,ACTIVE,129.0,True,480p,6.200000000000005,No,Documentary,Widevine,Akamai,Browser
129,3714-NTNFO,hotstar,Documentary,YES,2 Years,3 Months,350.0,1 Month,Functionalities and features of the app,Amazon Prime Video,Xcode 14.1,YES,INACTIVE,130.0,True,720p,6.900000000000006,Yes,Series,PlayReady,Akamai,iOS
130,8705-DWKTI,sony liv,Drama|Musical,NO,2 Years,3 Months,950.0,6 Months,Response Time in different networks,Peacock,Android 11,NO,ACTIVE,131.0,False,480p,5.100000000000003,Yes,Movie,PlayReady,Akamai,FireTV
131,4195-SMMNX,sony liv,Action|Comedy|Musical,NO,3 Years,6 Months,1500.0,12 Months,Response Time in different networks,Voot,Android TV 12.3.2,NO,ACTIVE,132.0,True,480p,4.000000000000003,Yes,Series,PlayReady,Akamai,Android
132,2599-CIPQE,sony liv,Drama|Romance,NO,3 Years,6 Months,1500.0,12 Months,Multiple user accounts,Peacock,None,NO,INACTIVE,133.0,True,2K,4.500000000000004,No,Documentary,Widevine,Akamai,Browser
133,5136-GFPMB,sony liv,Crime|Drama|Thriller,NO,4 Years,12 Months,650.0,3 Months,Functionalities and features of the app,Sonyliv,FireOS 7.6.1.3,NO,ACTIVE,134.0,False,2K,5.200000000000004,Yes,Documentary,PlayReady,Cloudfront,iOS
134,6476-YHMGA,hotstar,Drama,YES,4 Years,12 Months,1500.0,12 Months,Functionalities and features of the app,BigFlix,Windows 10,YES,INACTIVE,135.0,False,720p,4.500000000000004,No,Documentary,Widevine,Cloudfront,Android
135,3055-MJDSB,hotstar,Action|Adventure|Drama,YES,2 Years,3 Months,950.0,6 Months,Device/Browser Compatibility,Facebook Watch,Extension 6.5,YES,ACTIVE,136.0,False,480p,6.700000000000005,Yes,Documentary,Widevine,Akamai,Android
136,7516-GMHUV,sony liv,(no genres listed),NO,2 Years,3 Months,1500.0,12 Months,Personalized suggestions and recommendations for content,Jio Tv,macOS Ventura 13.0.1,NO,ACTIVE,137.0,True,720p,3.5000000000000018,No,Documentary,PlayReady,Akamai,FireTV
137,5940-NFXKV,sony liv,Drama|Romance,NO,3 Years,6 Months,950.0,6 Months,Customer Support,YouTube TV,Xcode 14.1,NO,ACTIVE,138.0,True,1080p,2.000000000000001,Yes,Movie,PlayReady,Akamai,Browser
138,3597-YASZG,sony liv,Action|Adventure|Sci-Fi|Western,NO,2 Years,3 Months,950.0,6 Months,Functionalities and features of the app,Disney + Hotstar,Android 11,NO,ACTIVE,139.0,False,480p,3.3000000000000016,Yes,Movie,Widevine,Akamai,FireTV
139,3786-WOVKF,hotstar,Drama,YES,2 Years,3 Months,350.0,1 Month,Playback Quality,Jio Tv,Android TV 12.3.2,YES,INACTIVE,140.0,False,480p,1.5000000000000004,No,Series,Widevine,Akamai,iOS
140,2806-MLNTI,hotstar,Drama,YES,2 Years,3 Months,650.0,3 Months,Playback Quality,Voot,None,YES,INACTIVE,141.0,True,720p,5.400000000000004,No,Series,Widevine,Akamai,iOS
141,0799-DDIHE,sony liv,Drama,NO,1 Years,1 Months,1500.0,12 Months,Device/Browser Compatibility,Facebook Watch,FireOS 7.6.1.3,NO,ACTIVE,142.0,False,1080p,1.7000000000000006,Yes,Documentary,PlayReady,Cloudfront,Android
142,9926-PJHDQ,hotstar,Comedy|Drama,YES,2 Years,3 Months,350.0,1 Month,Better user interface and workability,Sling TV,Windows 10,YES,ACTIVE,143.0,False,480p,5.200000000000004,No,Documentary,PlayReady,Cloudfront,Browser
143,0334-GDDSO,hotstar,Documentary|Musical,YES,2 Years,3 Months,350.0,1 Month,Multiple user accounts,Peacock,Extension 6.5,YES,ACTIVE,144.0,True,720p,2.8000000000000016,Yes,Series,PlayReady,Akamai,Android
144,2371-KFUOG,sony liv,Drama,NO,4 Years,12 Months,1500.0,12 Months,Offline content,Mx Player,macOS Ventura 13.0.1,NO,INACTIVE,145.0,False,720p,6.500000000000004,No,Series,PlayReady,Cloudfront,Browser
145,4634-JLRJT,sony liv,Horror,NO,2 Years,3 Months,950.0,6 Months,Device/Browser Compatibility,Sling TV,Xcode 14.1,NO,ACTIVE,146.0,True,480p,1.6000000000000003,No,Movie,Widevine,Akamai,FireTV
146,5886-VLQVU,sony liv,Comedy,NO,4 Years,12 Months,650.0,3 Months,Functionalities and features of the app,Facebook Watch,Android 11,NO,INACTIVE,147.0,True,480p,2.000000000000001,No,Documentary,Widevine,Akamai,FireTV
147,3194-ORPIK,hotstar,Drama|Romance,YES,3 Years,6 Months,1500.0,12 Months,Playback Quality,Mx Player,Android TV 12.3.2,YES,ACTIVE,148.0,False,480p,6.0000000000000036,Yes,Documentary,Widevine,Akamai,FireTV
148,6048-NJXHX,hotstar,Drama|Romance,YES,2 Years,3 Months,350.0,1 Month,Better user interface and workability,Airtel Xstream,None,YES,INACTIVE,149.0,True,480p,3.8000000000000025,Yes,Movie,PlayReady,Akamai,Android
149,7860-KSUGX,hotstar,Drama|Horror|Mystery|Thriller,YES,4 Years,12 Months,1500.0,12 Months,Security and anti-piracy,HBO Max,FireOS 7.6.1.3,YES,INACTIVE,150.0,True,480p,2.9000000000000017,Yes,Series,PlayReady,Akamai,FireTV
150,2925-MXLSX,sony liv,Comedy,NO,4 Years,12 Months,350.0,1 Month,Playback Quality,Jio Tv,Windows 10,NO,ACTIVE,151.0,False,480p,6.900000000000006,Yes,Series,PlayReady,Akamai,FireTV
151,2933-FILNV,sony liv,Drama,NO,4 Years,12 Months,1500.0,12 Months,Device/Browser Compatibility,ShemarooMe,Extension 6.5,NO,ACTIVE,152.0,True,2K,6.800000000000005,No,Series,PlayReady,Cloudfront,FireTV
152,7758-XKCBS,sony liv,Sci-Fi,NO,1 Years,1 Months,1500.0,12 Months,Personalized suggestions and recommendations for content,Mx Player,macOS Ventura 13.0.1,NO,INACTIVE,153.0,True,480p,6.400000000000005,No,Series,Widevine,Akamai,iOS
153,2027-DNKIV,hotstar,Comedy|Romance,YES,4 Years,12 Months,350.0,1 Month,Functionalities and features of the app,Facebook Watch,Xcode 14.1,YES,ACTIVE,154.0,False,480p,5.100000000000003,Yes,Series,Widevine,Akamai,iOS
154,4751-ERMAN,sony liv,Crime|Mystery|Thriller,NO,4 Years,12 Months,650.0,3 Months,Functionalities and features of the app,BigFlix,Android 11,NO,ACTIVE,155.0,True,720p,1.0,Yes,Series,Widevine,Cloudfront,FireTV
155,8224-KDLKN,hotstar,Drama,YES,4 Years,12 Months,350.0,1 Month,Better user interface and workability,Sonyliv,Android TV 12.3.2,YES,ACTIVE,156.0,False,2K,1.8000000000000007,No,Series,Widevine,Akamai,Browser
156,7929-SKFGK,sony liv,Action|Sci-Fi,NO,4 Years,12 Months,350.0,1 Month,Customer Support,Peacock,None,NO,ACTIVE,157.0,True,480p,6.100000000000005,No,Documentary,Widevine,Cloudfront,Browser
157,8329-IBCTI,hotstar,Horror|Romance,YES,1 Years,1 Months,650.0,3 Months,Functionalities and features of the app,Netflix,FireOS 7.6.1.3,YES,INACTIVE,158.0,True,720p,1.8000000000000007,No,Documentary,PlayReady,Cloudfront,Android
158,5016-IBERQ,hotstar,Drama,YES,3 Years,6 Months,950.0,6 Months,Better user interface and workability,Facebook Watch,Windows 10,YES,INACTIVE,159.0,False,480p,3.4000000000000017,Yes,Movie,Widevine,Akamai,Android
159,5405-ZMYXQ,hotstar,Comedy|Musical,YES,2 Years,3 Months,1500.0,12 Months,Personalized suggestions and recommendations for content,Amazon Prime Video,Extension 6.5,YES,INACTIVE,160.0,False,480p,5.400000000000004,Yes,Movie,Widevine,Akamai,Android
160,7841-TZDMQ,sony liv,Documentary,NO,4 Years,12 Months,350.0,1 Month,Device/Browser Compatibility,Disney + Hotstar,macOS Ventura 13.0.1,NO,ACTIVE,161.0,False,480p,6.900000000000006,Yes,Series,Widevine,Cloudfront,iOS
161,9754-CLVZW,hotstar,Crime,YES,1 Years,1 Months,1500.0,12 Months,Better user interface and workability,Disney + Hotstar,Xcode 14.1,YES,INACTIVE,162.0,True,480p,2.100000000000001,No,Movie,PlayReady,Akamai,FireTV
162,9503-XJUME,sony liv,Drama|Romance|War,NO,3 Years,6 Months,650.0,3 Months,Better user interface and workability,Eros Now,Android 11,NO,ACTIVE,163.0,True,720p,2.100000000000001,Yes,Documentary,PlayReady,Akamai,Android
163,3298-QEICA,hotstar,Horror|Thriller,YES,4 Years,12 Months,1500.0,12 Months,Security and anti-piracy,Mx Player,Android TV 12.3.2,YES,ACTIVE,164.0,True,480p,1.7000000000000006,No,Documentary,Widevine,Cloudfront,FireTV
164,9420-LOJKX,sony liv,Action|Sci-Fi|Thriller,NO,4 Years,12 Months,1500.0,12 Months,Security and anti-piracy,ShemarooMe,None,NO,ACTIVE,165.0,True,1080p,5.100000000000003,Yes,Series,Widevine,Akamai,Browser
165,3391-JSQEW,hotstar,Action|Thriller,YES,2 Years,3 Months,350.0,1 Month,Response Time in different networks,Alt Balaji,FireOS 7.6.1.3,YES,INACTIVE,166.0,False,480p,2.200000000000001,Yes,Documentary,Widevine,Akamai,Browser
166,4939-KYYPY,hotstar,Drama,YES,2 Years,3 Months,950.0,6 Months,Personalized suggestions and recommendations for content,Sonyliv,Windows 10,YES,INACTIVE,167.0,False,480p,3.200000000000002,No,Series,Widevine,Akamai,Browser
167,2061-VVFST,sony liv,Documentary|Drama|War,NO,1 Years,1 Months,1500.0,12 Months,Personalized suggestions and recommendations for content,Amazon Prime Video,Extension 6.5,NO,INACTIVE,168.0,True,720p,5.800000000000003,No,Movie,PlayReady,Akamai,FireTV
168,6480-YAGIY,hotstar,Comedy|Crime|Horror,YES,4 Years,12 Months,1500.0,12 Months,Response Time in different networks,Hulu,macOS Ventura 13.0.1,YES,ACTIVE,169.0,False,480p,4.700000000000003,Yes,Documentary,PlayReady,Akamai,FireTV
169,0330-IVZHA,hotstar,Horror|Sci-Fi,YES,4 Years,12 Months,1500.0,12 Months,Offline content,ShemarooMe,Xcode 14.1,YES,INACTIVE,170.0,False,480p,5.600000000000003,Yes,Documentary,PlayReady,Cloudfront,FireTV
170,7161-DFHUF,sony liv,Western,NO,3 Years,6 Months,350.0,1 Month,Personalized suggestions and recommendations for content,Peacock,Android 11,NO,INACTIVE,171.0,False,720p,5.900000000000004,Yes,Series,Widevine,Akamai,iOS
171,1260-TTRXI,sony liv,Drama,NO,1 Years,1 Months,1500.0,12 Months,Better user interface and workability,YouTube TV,Android TV 12.3.2,NO,INACTIVE,172.0,True,2K,2.9000000000000017,No,Documentary,Widevine,Akamai,FireTV
172,8577-QSOCG,hotstar,Drama,YES,2 Years,3 Months,650.0,3 Months,Security and anti-piracy,Voot,None,YES,ACTIVE,173.0,False,480p,1.2000000000000002,Yes,Series,PlayReady,Akamai,Browser
173,8963-JLGJT,hotstar,Drama,YES,2 Years,3 Months,1500.0,12 Months,Customer Support,Jio Tv,FireOS 7.6.1.3,YES,INACTIVE,174.0,True,480p,5.800000000000003,Yes,Documentary,Widevine,Cloudfront,Browser
174,3266-FTKHB,hotstar,Crime|Drama|Horror|Thriller,YES,1 Years,1 Months,1500.0,12 Months,Device/Browser Compatibility,Airtel Xstream,Windows 10,YES,INACTIVE,175.0,True,480p,2.3000000000000007,Yes,Movie,PlayReady,Akamai,iOS
175,6122-LJADA,hotstar,Western,YES,1 Years,1 Months,350.0,1 Month,Functionalities and features of the app,Peacock,Extension 6.5,YES,INACTIVE,176.0,False,480p,4.400000000000003,No,Movie,Widevine,Akamai,FireTV
176,8710-YGLWG,hotstar,Drama,YES,1 Years,1 Months,950.0,6 Months,Multiple user accounts,Jio Tv,macOS Ventura 13.0.1,YES,INACTIVE,177.0,True,720p,2.6000000000000014,No,Documentary,PlayReady,Cloudfront,Browser
177,6463-HHXJR,hotstar,Drama|Romance|Thriller,YES,4 Years,12 Months,950.0,6 Months,Security and anti-piracy,HBO Max,Xcode 14.1,YES,INACTIVE,178.0,False,480p,4.200000000000003,Yes,Movie,Widevine,Cloudfront,iOS
178,9576-SYUHJ,hotstar,Comedy,YES,2 Years,3 Months,1500.0,12 Months,Response Time in different networks,Hulu,Android 11,YES,INACTIVE,179.0,False,720p,5.300000000000004,Yes,Series,PlayReady,Akamai,Browser
179,9289-LBQVU,sony liv,Action|Fantasy|Horror,NO,4 Years,12 Months,350.0,1 Month,Better user interface and workability,Alt Balaji,Android TV 12.3.2,NO,ACTIVE,180.0,False,1080p,2.100000000000001,No,Movie,Widevine,Akamai,FireTV
180,2207-QPJED,sony liv,Documentary,NO,1 Years,1 Months,1500.0,12 Months,Better user interface and workability,Amazon Prime Video,None,NO,ACTIVE,181.0,True,720p,5.100000000000003,No,Movie,Widevine,Akamai,FireTV
181,6990-YNRIO,hotstar,Adventure|Children|Fantasy|Musical,YES,2 Years,3 Months,650.0,3 Months,Response Time in different networks,Hulu,FireOS 7.6.1.3,YES,ACTIVE,182.0,True,720p,5.300000000000004,Yes,Movie,Widevine,Cloudfront,iOS
182,0489-WMEMG,sony liv,Drama|Horror,NO,2 Years,3 Months,350.0,1 Month,Customer Support,BigFlix,Windows 10,NO,INACTIVE,183.0,False,720p,4.000000000000003,No,Series,Widevine,Cloudfront,iOS
183,2189-UXTKY,sony liv,Comedy|Drama,NO,4 Years,12 Months,650.0,3 Months,Device/Browser Compatibility,Voot,Extension 6.5,NO,INACTIVE,184.0,False,720p,4.100000000000003,No,Movie,PlayReady,Akamai,Android
184,7105-MXJLL,sony liv,Crime|Drama|Thriller,NO,4 Years,12 Months,650.0,3 Months,Personalized suggestions and recommendations for content,Facebook Watch,macOS Ventura 13.0.1,NO,INACTIVE,185.0,False,1080p,4.000000000000003,No,Series,Widevine,Akamai,iOS
185,7133-VBDCG,sony liv,Comedy,NO,2 Years,3 Months,950.0,6 Months,Personalized suggestions and recommendations for content,Mx Player,Xcode 14.1,NO,ACTIVE,186.0,True,480p,4.600000000000003,Yes,Series,Widevine,Akamai,iOS
186,9933-QRGTX,sony liv,Comedy|Musical,NO,4 Years,12 Months,950.0,6 Months,Functionalities and features of the app,ShemarooMe,Android 11,NO,ACTIVE,187.0,True,480p,2.400000000000001,No,Movie,Widevine,Cloudfront,Browser
187,6356-ELRKD,hotstar,Action|Adventure|Crime|Drama|Mystery|Thriller,YES,3 Years,6 Months,350.0,1 Month,Functionalities and features of the app,YouTube TV,Android TV 12.3.2,YES,INACTIVE,188.0,False,1080p,4.200000000000003,No,Documentary,Widevine,Cloudfront,Browser
188,2194-IIQOF,hotstar,Documentary,YES,1 Years,1 Months,350.0,1 Month,Offline content,YouTube TV,None,YES,ACTIVE,189.0,False,480p,3.200000000000002,No,Series,Widevine,Cloudfront,Android
189,8063-GBATB,sony liv,Comedy,NO,4 Years,12 Months,950.0,6 Months,Response Time in different networks,Netflix,FireOS 7.6.1.3,NO,INACTIVE,190.0,True,480p,4.900000000000004,No,Series,PlayReady,Cloudfront,Browser
190,9611-CTWIH,hotstar,Drama|Romance|Thriller,YES,3 Years,6 Months,650.0,3 Months,Better user interface and workability,Disney + Hotstar,Windows 10,YES,INACTIVE,191.0,False,480p,2.9000000000000017,Yes,Documentary,Widevine,Cloudfront,Browser
191,3571-DPYUH,hotstar,Drama|War,YES,4 Years,12 Months,350.0,1 Month,Functionalities and features of the app,YouTube TV,Extension 6.5,YES,ACTIVE,192.0,True,2K,2.200000000000001,No,Series,Widevine,Cloudfront,Browser
192,8519-QJGJD,hotstar,Mystery,YES,2 Years,3 Months,1500.0,12 Months,Response Time in different networks,Netflix,macOS Ventura 13.0.1,YES,ACTIVE,193.0,False,480p,5.800000000000003,No,Movie,Widevine,Akamai,iOS
193,5846-NEQVZ,sony liv,Horror|Thriller,NO,2 Years,3 Months,1500.0,12 Months,Functionalities and features of the app,Hulu,Xcode 14.1,NO,INACTIVE,194.0,True,720p,4.200000000000003,No,Documentary,Widevine,Cloudfront,Browser
194,6022-KOUQO,sony liv,Horror|Thriller,NO,4 Years,12 Months,950.0,6 Months,Functionalities and features of the app,Peacock,Android 11,NO,ACTIVE,195.0,False,480p,1.2000000000000002,Yes,Documentary,Widevine,Cloudfront,iOS
195,7205-BAIAD,hotstar,Action|Crime,YES,3 Years,6 Months,950.0,6 Months,Playback Quality,Jio Tv,Android TV 12.3.2,YES,ACTIVE,196.0,True,4K,1.1,Yes,Documentary,PlayReady,Cloudfront,iOS
196,9574-BOSMD,hotstar,Children|Mystery,YES,1 Years,1 Months,950.0,6 Months,Functionalities and features of the app,Amazon Prime Video,None,YES,ACTIVE,197.0,True,2K,4.3000000000000025,Yes,Movie,Widevine,Akamai,Browser
197,4884-TVUQF,sony liv,Action|Adventure|Comedy|Sci-Fi,NO,4 Years,12 Months,350.0,1 Month,Playback Quality,Netflix,FireOS 7.6.1.3,NO,INACTIVE,198.0,True,720p,4.000000000000003,No,Documentary,PlayReady,Cloudfront,Browser
198,6439-GTPCA,sony liv,Drama,NO,4 Years,12 Months,350.0,1 Month,Customer Support,Hulu,Windows 10,NO,ACTIVE,199.0,False,480p,1.0,Yes,Movie,PlayReady,Cloudfront,iOS
199,3795-CAWEX,sony liv,Comedy|Horror|Thriller,NO,3 Years,6 Months,350.0,1 Month,Customer Support,Netflix,Extension 6.5,NO,INACTIVE,200.0,False,720p,4.200000000000003,Yes,Series,Widevine,Akamai,iOS
200,7821-DPRQE,sony liv,Comedy|Fantasy,NO,2 Years,3 Months,350.0,1 Month,Functionalities and features of the app,Sling TV,macOS Ventura 13.0.1,NO,ACTIVE,201.0,False,480p,6.300000000000003,No,Documentary,PlayReady,Cloudfront,iOS
201,4983-CLMLV,sony liv,Documentary,NO,3 Years,6 Months,650.0,3 Months,Personalized suggestions and recommendations for content,Eros Now,Xcode 14.1,NO,ACTIVE,202.0,False,4K,5.000000000000004,Yes,Documentary,Widevine,Cloudfront,iOS
202,2380-DAMQP,hotstar,Action|Adventure,YES,4 Years,12 Months,1500.0,12 Months,Customer Support,Mx Player,Android 11,YES,INACTIVE,203.0,True,480p,2.000000000000001,Yes,Documentary,PlayReady,Akamai,Browser
203,7534-BFESC,hotstar,Comedy,YES,4 Years,12 Months,950.0,6 Months,Customer Support,Zee5,Android TV 12.3.2,YES,INACTIVE,204.0,True,1080p,4.600000000000003,Yes,Documentary,Widevine,Cloudfront,iOS
204,6695-FRVEC,sony liv,Adventure|Sci-Fi|Thriller,NO,1 Years,1 Months,350.0,1 Month,Better user interface and workability,Facebook Watch,None,NO,INACTIVE,205.0,True,480p,4.000000000000003,Yes,Movie,PlayReady,Akamai,Android
205,0361-HJRDX,hotstar,Drama,YES,4 Years,12 Months,950.0,6 Months,Playback Quality,Sling TV,FireOS 7.6.1.3,YES,INACTIVE,206.0,True,720p,2.3000000000000007,No,Movie,PlayReady,Cloudfront,FireTV
206,0354-VXMJC,hotstar,Comedy|Romance,YES,4 Years,12 Months,650.0,3 Months,Better user interface and workability,Airtel Xstream,Windows 10,YES,INACTIVE,207.0,False,480p,5.600000000000003,Yes,Movie,Widevine,Cloudfront,Browser
207,6559-ILWKJ,sony liv,Romance,NO,3 Years,6 Months,650.0,3 Months,Better user interface and workability,Netflix,Extension 6.5,NO,ACTIVE,208.0,True,4K,3.4000000000000017,Yes,Documentary,PlayReady,Cloudfront,Browser
208,9895-VFOXH,sony liv,Documentary,NO,2 Years,3 Months,650.0,3 Months,Response Time in different networks,Facebook Watch,macOS Ventura 13.0.1,NO,INACTIVE,209.0,False,480p,6.200000000000005,Yes,Series,Widevine,Cloudfront,FireTV
209,8229-BUJHX,sony liv,Drama|Thriller,NO,2 Years,3 Months,950.0,6 Months,Device/Browser Compatibility,Facebook Watch,Xcode 14.1,NO,INACTIVE,210.0,True,720p,1.4000000000000004,Yes,Movie,Widevine,Akamai,iOS
210,4476-OSWTN,sony liv,Comedy|Drama,NO,2 Years,3 Months,350.0,1 Month,Multiple user accounts,Mx Player,Android 11,NO,INACTIVE,211.0,True,1080p,4.700000000000003,No,Movie,Widevine,Cloudfront,iOS
211,2995-UPRYS,sony liv,Crime|Drama|Thriller,NO,4 Years,12 Months,650.0,3 Months,Customer Support,Netflix,Android TV 12.3.2,NO,ACTIVE,212.0,True,480p,6.200000000000005,Yes,Series,Widevine,Akamai,FireTV
212,9208-OLGAQ,hotstar,Crime|Drama,YES,4 Years,12 Months,650.0,3 Months,Functionalities and features of the app,Sonyliv,None,YES,INACTIVE,213.0,True,2K,5.900000000000004,No,Documentary,Widevine,Akamai,iOS
213,4124-MMETB,sony liv,Drama|Thriller,NO,4 Years,12 Months,1500.0,12 Months,Personalized suggestions and recommendations for content,Alt Balaji,FireOS 7.6.1.3,NO,INACTIVE,214.0,True,4K,5.300000000000004,Yes,Movie,PlayReady,Akamai,Browser
